childid,country,round,yc,math,group
ET140044,1,5,1,515.7057495,6
ET140045,1,5,1,445.0410156,6
ET140046,1,5,1,450.0831909,6
ET140047,1,5,1,495.0205688,6
ET140048,1,5,1,405.4919434,6
ET140049,1,5,1,486.5159912,6
ET140051,1,5,1,272.3366699,6
ET140052,1,5,1,566.1095581,6
ET140053,1,5,1,502.711731,6
ET140054,1,5,1,472.3782654,6
ET140055,1,5,1,506.4797058,6
ET140056,1,5,1,613.7494507,6
ET140057,1,5,1,477.0928345,6
ET140058,1,5,1,457.8218689,6
ET140059,1,5,1,491.4300232,6
ET140060,1,5,1,403.8491821,6
ET140061,1,5,1,506.9543762,6
ET140062,1,5,1,345.9935303,6
ET140063,1,5,1,536.2107544,6
ET140064,1,5,1,598.8040771,6
ET140065,1,5,1,506.8146667,6
ET140066,1,5,1,487.0452576,6
ET140067,1,5,1,475.3484497,6
ET140068,1,5,1,424.7516479,6
ET140069,1,5,1,411.6524353,6
ET140070,1,5,1,492.6591492,6
ET140071,1,5,1,461.4760437,6
ET140072,1,5,1,503.2858582,6
ET140073,1,5,1,498.1055298,6
ET140074,1,5,1,553.1487427,6
ET140075,1,5,1,506.9794617,6
ET140076,1,5,1,392.5605774,6
ET140077,1,5,1,386.6307373,6
ET140078,1,5,1,408.9076538,6
ET140079,1,5,1,492.6749268,6
ET140080,1,5,1,417.1046753,6
ET140081,1,5,1,319.7730408,6
ET140082,1,5,1,503.2797546,6
ET140083,1,5,1,438.4570923,6
ET140084,1,5,1,635.8342896,6
ET140085,1,5,1,379.4682312,6
ET140086,1,5,1,491.3906555,6
ET140087,1,5,1,585.0678101,6
ET140089,1,5,1,523.1276855,6
ET140090,1,5,1,455.8475647,6
ET140091,1,5,1,503.7626953,6
ET140092,1,5,1,458.6134949,6
ET140093,1,5,1,571.2954712,6
ET140094,1,5,1,425.942688,6
ET140095,1,5,1,618.800415,6
ET140096,1,5,1,505.2950439,6
ET140097,1,5,1,535.0532227,6
ET140098,1,5,1,454.8493652,6
ET150001,1,5,1,367.7203674,6
ET150002,1,5,1,342.1520996,6
ET150003,1,5,1,471.9039307,6
ET150004,1,5,1,354.3521729,6
ET150005,1,5,1,402.4537354,6
ET150006,1,5,1,325.1398315,6
ET150007,1,5,1,419.7105103,6
ET150008,1,5,1,439.5425415,6
ET150011,1,5,1,485.4089966,6
ET150014,1,5,1,381.4216309,6
ET150016,1,5,1,252.7085266,6
ET150017,1,5,1,419.8363342,6
ET150018,1,5,1,450.8250427,6
ET150019,1,5,1,433.1481018,6
ET150020,1,5,1,462.7985535,6
ET150021,1,5,1,395.8157959,6
ET150022,1,5,1,409.9634094,6
ET150023,1,5,1,451.9764709,6
ET150024,1,5,1,393.8448486,6
ET150025,1,5,1,370.5308838,6
ET150026,1,5,1,390.3006287,6
ET150027,1,5,1,367.7115784,6
ET150028,1,5,1,438.0673828,6
ET150029,1,5,1,394.6192932,6
ET150030,1,5,1,246.2732086,6
ET150031,1,5,1,434.5775757,6
ET150032,1,5,1,462.6521606,6
ET150033,1,5,1,374.0587769,6
ET150034,1,5,1,342.372406,6
ET150035,1,5,1,330.2990417,6
ET150036,1,5,1,313.8102112,6
ET150037,1,5,1,428.2641296,6
ET150038,1,5,1,382.5838623,6
ET150039,1,5,1,355.1366882,6
ET150040,1,5,1,380.2705688,6
ET150041,1,5,1,294.2113647,6
ET150042,1,5,1,449.8983765,6
ET150043,1,5,1,392.45755,6
ET150044,1,5,1,387.1872864,6
ET150045,1,5,1,380.3109436,6
ET150046,1,5,1,497.189209,6
ET150047,1,5,1,554.883728,6
ET150048,1,5,1,364.1061401,6
ET150050,1,5,1,327.3240051,6
ET150051,1,5,1,451.7841492,6
ET150053,1,5,1,396.4095459,6
ET150054,1,5,1,460.6264343,6
ET150055,1,5,1,472.8944092,6
ET150056,1,5,1,421.3535156,6
ET150057,1,5,1,423.8043823,6
ET150058,1,5,1,356.301239,6
ET150059,1,5,1,328.2320557,6
ET150060,1,5,1,334.9857483,6
ET150061,1,5,1,460.3439941,6
ET150062,1,5,1,358.8231506,6
ET150063,1,5,1,501.2703247,6
ET150064,1,5,1,407.6766052,6
ET150066,1,5,1,494.3604736,6
ET150067,1,5,1,462.758606,6
ET150068,1,5,1,360.4732971,6
ET150069,1,5,1,483.1951599,6
ET150070,1,5,1,313.0333557,6
ET150071,1,5,1,337.8869324,6
ET150072,1,5,1,342.0552979,6
ET150074,1,5,1,399.037262,6
ET150075,1,5,1,370.6579895,6
ET150078,1,5,1,408.8544006,6
ET150079,1,5,1,493.2088013,6
ET150080,1,5,1,329.815094,6
ET150082,1,5,1,450.9120178,6
ET150084,1,5,1,463.0651245,6
ET150085,1,5,1,456.5691833,6
ET150087,1,5,1,375.27771,6
ET150088,1,5,1,397.4029236,6
ET150089,1,5,1,321.2478333,6
ET150090,1,5,1,420.2834778,6
ET150091,1,5,1,397.8394775,6
ET150092,1,5,1,339.256012,6
ET150093,1,5,1,408.2462769,6
ET150094,1,5,1,389.5948181,6
ET150095,1,5,1,428.2120361,6
ET150096,1,5,1,459.1626587,6
ET150097,1,5,1,491.0953369,6
ET150098,1,5,1,422.7878113,6
ET150099,1,5,1,446.0677795,6
ET150100,1,5,1,508.2800293,6
ET160001,1,5,1,467.3484497,6
ET160002,1,5,1,506.1753235,6
ET160003,1,5,1,390.2359314,6
ET160004,1,5,1,495.2911987,6
ET160005,1,5,1,449.9345703,6
ET160006,1,5,1,323.9936218,6
ET160008,1,5,1,439.566864,6
ET160009,1,5,1,343.4065552,6
ET160010,1,5,1,369.3041687,6
ET160011,1,5,1,483.4871521,6
ET160012,1,5,1,351.0361938,6
ET160013,1,5,1,358.7095337,6
ET160014,1,5,1,455.811554,6
ET160015,1,5,1,467.5462036,6
ET160016,1,5,1,322.5939941,6
ET160017,1,5,1,556.5788574,6
ET160018,1,5,1,433.5881348,6
ET160019,1,5,1,484.4734497,6
ET160020,1,5,1,502.1828308,6
ET160021,1,5,1,410.8942566,6
ET160022,1,5,1,452.9165955,6
ET160023,1,5,1,464.5394897,6
ET160024,1,5,1,492.9599609,6
ET160025,1,5,1,454.1876221,6
ET160026,1,5,1,374.1792603,6
ET160027,1,5,1,382.1187744,6
ET160028,1,5,1,463.7575073,6
ET160029,1,5,1,431.8891907,6
ET160030,1,5,1,392.8644409,6
ET160031,1,5,1,333.5899353,6
ET160032,1,5,1,409.8815308,6
ET160033,1,5,1,380.5623474,6
ET160034,1,5,1,427.5520935,6
ET160035,1,5,1,465.6490173,6
ET160038,1,5,1,437.8085938,6
ET160040,1,5,1,338.3797913,6
ET160041,1,5,1,485.6993713,6
ET160042,1,5,1,412.7919922,6
ET160044,1,5,1,466.5450134,6
ET160045,1,5,1,438.6653137,6
ET160046,1,5,1,408.7991333,6
ET160047,1,5,1,396.6093445,6
ET160048,1,5,1,398.4048157,6
ET160049,1,5,1,364.2472534,6
ET160050,1,5,1,461.9280396,6
ET160051,1,5,1,364.1503296,6
ET160053,1,5,1,352.5718689,6
ET160054,1,5,1,423.7817078,6
ET160055,1,5,1,326.6502991,6
ET160056,1,5,1,445.1297913,6
ET160057,1,5,1,413.8948975,6
ET160058,1,5,1,427.483429,6
ET160059,1,5,1,493.7549133,6
ET160061,1,5,1,421.2937927,6
ET160062,1,5,1,460.1340942,6
ET160063,1,5,1,442.1301575,6
ET160065,1,5,1,481.2367249,6
ET160066,1,5,1,430.5387268,6
ET160068,1,5,1,485.5894775,6
ET160069,1,5,1,349.0677795,6
ET160070,1,5,1,438.4566956,6
ET160071,1,5,1,409.059967,6
ET160072,1,5,1,480.1897583,6
ET160073,1,5,1,388.0952148,6
ET160074,1,5,1,330.0927124,6
ET160076,1,5,1,394.8487854,6
ET160077,1,5,1,436.0096741,6
ET160078,1,5,1,427.8433533,6
ET160079,1,5,1,455.6429138,6
ET160080,1,5,1,454.6460876,6
ET160082,1,5,1,396.6175232,6
ET160083,1,5,1,356.8389282,6
ET160084,1,5,1,346.3110352,6
ET160085,1,5,1,470.9202271,6
ET160087,1,5,1,481.0742798,6
ET160089,1,5,1,362.4256592,6
ET160090,1,5,1,404.1918945,6
ET160091,1,5,1,431.5536194,6
ET160092,1,5,1,380.9022522,6
ET160093,1,5,1,390.1813049,6
ET160094,1,5,1,465.4336548,6
ET160095,1,5,1,481.4450989,6
ET160096,1,5,1,474.667511,6
ET160097,1,5,1,467.609375,6
ET160098,1,5,1,447.8734131,6
ET160099,1,5,1,469.3990784,6
ET160100,1,5,1,297.4118347,6
ET170003,1,5,1,440.4586182,6
ET170004,1,5,1,429.8634644,6
ET170005,1,5,1,423.2819519,6
ET170006,1,5,1,353.886322,6
ET170007,1,5,1,361.7718201,6
ET170008,1,5,1,440.0430603,6
ET170009,1,5,1,434.3622131,6
ET170010,1,5,1,479.0864868,6
ET170011,1,5,1,472.8870544,6
ET170012,1,5,1,348.2796936,6
ET170015,1,5,1,380.8815002,6
ET170017,1,5,1,446.9464111,6
ET170018,1,5,1,502.9593201,6
ET170019,1,5,1,424.8277893,6
ET170020,1,5,1,458.0504761,6
ET170021,1,5,1,371.0987549,6
ET170022,1,5,1,397.398468,6
ET170023,1,5,1,417.3601379,6
ET170025,1,5,1,425.1693726,6
ET170026,1,5,1,436.9839478,6
ET170027,1,5,1,325.278656,6
ET170029,1,5,1,530.6845093,6
ET170031,1,5,1,364.6365662,6
ET170032,1,5,1,455.0870056,6
ET170033,1,5,1,473.6790161,6
ET170034,1,5,1,448.130188,6
ET170035,1,5,1,443.6007385,6
ET170036,1,5,1,373.6209106,6
ET170037,1,5,1,387.5940552,6
ET170038,1,5,1,439.4666443,6
ET170039,1,5,1,431.9221802,6
ET170042,1,5,1,331.1612549,6
ET170043,1,5,1,404.8141479,6
ET170045,1,5,1,519.7983398,6
ET170046,1,5,1,366.9771423,6
ET170047,1,5,1,436.5201416,6
ET170048,1,5,1,439.113739,6
ET170049,1,5,1,400.459198,6
ET170051,1,5,1,418.2381287,6
ET170052,1,5,1,423.2892151,6
ET170053,1,5,1,420.105957,6
ET170054,1,5,1,376.3076172,6
ET170055,1,5,1,385.374115,6
ET170056,1,5,1,445.612854,6
ET170057,1,5,1,395.8136292,6
ET170058,1,5,1,429.5546265,6
ET170059,1,5,1,410.3867493,6
ET170060,1,5,1,407.5049438,6
ET170061,1,5,1,422.1092529,6
ET170062,1,5,1,279.7895508,6
ET170063,1,5,1,443.0648499,6
ET170064,1,5,1,449.7925415,6
ET170066,1,5,1,438.7759705,6
ET170067,1,5,1,407.9137573,6
ET170069,1,5,1,453.0690613,6
ET170070,1,5,1,333.4116211,6
ET170071,1,5,1,464.7738647,6
ET170072,1,5,1,378.651886,6
ET170074,1,5,1,422.4692993,6
ET170075,1,5,1,490.6564636,6
ET170076,1,5,1,483.158905,6
ET170079,1,5,1,375.7911987,6
ET170080,1,5,1,388.3188477,6
ET170081,1,5,1,518.6179199,6
ET170084,1,5,1,203.8228455,6
ET170085,1,5,1,486.0902405,6
ET170087,1,5,1,319.1184387,6
ET170088,1,5,1,444.3676758,6
ET170089,1,5,1,410.4425354,6
ET170090,1,5,1,455.6724548,6
ET170091,1,5,1,420.1237793,6
ET170093,1,5,1,415.0661926,6
ET170095,1,5,1,493.9120789,6
ET170096,1,5,1,346.8705139,6
ET170097,1,5,1,378.6470337,6
ET170098,1,5,1,426.7303772,6
ET170099,1,5,1,434.2784119,6
ET170100,1,5,1,419.9231873,6
ET180001,1,5,1,423.8188782,6
ET180002,1,5,1,450.9039917,6
ET180003,1,5,1,287.601593,6
ET180004,1,5,1,392.9031677,6
ET180006,1,5,1,322.8295898,6
ET180007,1,5,1,535.2868042,6
ET180008,1,5,1,476.5460815,6
ET180010,1,5,1,327.4539185,6
ET180011,1,5,1,413.2573547,6
ET180012,1,5,1,544.4437256,6
ET180013,1,5,1,344.4393921,6
ET180014,1,5,1,400.7458801,6
ET180016,1,5,1,338.8471985,6
ET180017,1,5,1,515.279541,6
ET180018,1,5,1,469.1731262,6
ET180019,1,5,1,367.7752686,6
ET180020,1,5,1,442.539093,6
ET180022,1,5,1,341.7891235,6
ET180023,1,5,1,407.9546204,6
ET180024,1,5,1,370.8487549,6
ET180025,1,5,1,438.0982056,6
ET180026,1,5,1,393.5030212,6
ET180027,1,5,1,365.1718445,6
ET180028,1,5,1,362.0369873,6
ET180029,1,5,1,417.2764587,6
ET180031,1,5,1,312.762085,6
ET180032,1,5,1,449.1154175,6
ET180033,1,5,1,355.5793762,6
ET180034,1,5,1,245.2327271,6
ET180036,1,5,1,557.0626831,6
ET180037,1,5,1,397.2632141,6
ET180038,1,5,1,508.0362549,6
ET180039,1,5,1,528.7910156,6
ET180040,1,5,1,442.5682678,6
ET180041,1,5,1,457.6466064,6
ET180042,1,5,1,337.1737366,6
ET180043,1,5,1,589.821228,6
ET180044,1,5,1,360.657074,6
ET180045,1,5,1,387.6615601,6
ET180046,1,5,1,492.6488342,6
ET180047,1,5,1,346.8175354,6
ET180048,1,5,1,411.6203308,6
ET180049,1,5,1,348.4620667,6
ET180050,1,5,1,336.1370544,6
ET180051,1,5,1,507.0217285,6
ET180052,1,5,1,311.9139099,6
ET180053,1,5,1,398.6019592,6
ET180054,1,5,1,555.4146729,6
ET180055,1,5,1,477.5455933,6
ET180056,1,5,1,533.3053589,6
ET180057,1,5,1,453.9857483,6
ET180058,1,5,1,490.9464417,6
ET180059,1,5,1,485.8308105,6
ET180060,1,5,1,372.0927734,6
ET180061,1,5,1,316.9202576,6
ET180062,1,5,1,433.2876892,6
ET180063,1,5,1,445.9620667,6
ET180064,1,5,1,414.6949463,6
ET180065,1,5,1,388.5730591,6
ET180066,1,5,1,324.3132935,6
ET180067,1,5,1,513.0204468,6
ET180068,1,5,1,460.1950378,6
ET180069,1,5,1,424.0453186,6
ET180070,1,5,1,448.8453979,6
ET180071,1,5,1,444.6885071,6
ET180072,1,5,1,392.7106018,6
ET180073,1,5,1,322.6602173,6
ET180074,1,5,1,541.1760254,6
ET180075,1,5,1,429.1757507,6
ET180076,1,5,1,360.4638672,6
ET180077,1,5,1,436.104187,6
ET180079,1,5,1,422.3769531,6
ET180080,1,5,1,423.9178467,6
ET180081,1,5,1,405.41922,6
ET180082,1,5,1,483.2338562,6
ET180083,1,5,1,382.1660156,6
ET180084,1,5,1,424.1221313,6
ET180085,1,5,1,414.7051392,6
ET180086,1,5,1,455.9387817,6
ET180087,1,5,1,410.0925598,6
ET180088,1,5,1,503.5389099,6
ET180089,1,5,1,435.2219849,6
ET180090,1,5,1,427.5914307,6
ET180091,1,5,1,497.0682068,6
ET180092,1,5,1,493.6947937,6
ET180093,1,5,1,377.443512,6
ET180094,1,5,1,330.3257751,6
ET180095,1,5,1,456.3081055,6
ET180096,1,5,1,374.8273621,6
ET180100,1,5,1,398.1491089,6
ET190001,1,5,1,400.9766541,6
ET190002,1,5,1,458.2490234,6
ET190003,1,5,1,453.3778992,6
ET190004,1,5,1,603.8920898,6
ET190005,1,5,1,561.241333,6
ET190006,1,5,1,442.681488,6
ET190007,1,5,1,473.7651367,6
ET190008,1,5,1,535.1101685,6
ET190009,1,5,1,546.1957397,6
ET190010,1,5,1,492.5075684,6
ET190011,1,5,1,531.6907349,6
ET190012,1,5,1,519.6759644,6
ET190014,1,5,1,408.8034668,6
ET190015,1,5,1,354.360199,6
ET190016,1,5,1,533.0383301,6
ET190017,1,5,1,575.7868652,6
ET190018,1,5,1,465.7749939,6
ET190019,1,5,1,486.453186,6
ET190020,1,5,1,484.1751099,6
ET190021,1,5,1,451.7424927,6
ET190022,1,5,1,431.7103882,6
ET190024,1,5,1,399.3752747,6
ET190025,1,5,1,511.2777405,6
ET190026,1,5,1,344.2203369,6
ET190028,1,5,1,498.7866211,6
ET190029,1,5,1,466.6487122,6
ET190031,1,5,1,438.5160522,6
ET190032,1,5,1,476.0582275,6
ET190033,1,5,1,402.8965454,6
ET190034,1,5,1,509.0805664,6
ET190035,1,5,1,449.5238342,6
ET190036,1,5,1,471.3104858,6
ET190037,1,5,1,458.4334106,6
ET190038,1,5,1,360.8178101,6
ET190039,1,5,1,481.5709534,6
ET190040,1,5,1,540.8293457,6
ET190041,1,5,1,467.0107422,6
ET190042,1,5,1,521.8809204,6
ET190043,1,5,1,455.5689392,6
ET190044,1,5,1,453.4256592,6
ET190046,1,5,1,463.5612488,6
ET190047,1,5,1,467.0422668,6
ET190048,1,5,1,360.3600769,6
ET190049,1,5,1,491.3909302,6
ET190050,1,5,1,482.1057739,6
ET190051,1,5,1,377.6693115,6
ET190052,1,5,1,500.3965454,6
ET190053,1,5,1,538.4769287,6
ET190054,1,5,1,437.4317322,6
ET190055,1,5,1,443.4967041,6
ET190056,1,5,1,476.7789307,6
ET190057,1,5,1,516.6831055,6
ET190058,1,5,1,512.5668335,6
ET190059,1,5,1,415.505188,6
ET190060,1,5,1,502.9726868,6
ET190061,1,5,1,426.5175781,6
ET190062,1,5,1,462.8448792,6
ET190063,1,5,1,415.0286255,6
ET190064,1,5,1,537.1234131,6
ET190065,1,5,1,445.9556885,6
ET190066,1,5,1,374.3865967,6
ET190067,1,5,1,404.2318726,6
ET190068,1,5,1,588.739624,6
ET190069,1,5,1,552.2504883,6
ET190070,1,5,1,533.0408936,6
ET190071,1,5,1,534.0529785,6
ET190072,1,5,1,363.1343994,6
ET190073,1,5,1,385.3969116,6
ET190079,1,5,1,432.8543091,6
ET190080,1,5,1,388.1377563,6
ET190082,1,5,1,537.2209473,6
ET190083,1,5,1,505.3449707,6
ET190084,1,5,1,497.9195862,6
ET190085,1,5,1,413.3918457,6
ET190086,1,5,1,469.9546509,6
ET190087,1,5,1,413.7723999,6
ET190088,1,5,1,452.2015076,6
ET190089,1,5,1,477.6144714,6
ET190090,1,5,1,399.1027527,6
ET190091,1,5,1,407.1720276,6
ET190092,1,5,1,409.0870972,6
ET190093,1,5,1,510.4220276,6
ET190095,1,5,1,532.3457642,6
ET190096,1,5,1,474.3710632,6
ET190097,1,5,1,266.3611145,6
ET190098,1,5,1,511.4795837,6
ET190100,1,5,1,412.0521851,6
ET200001,1,5,1,483.0092773,6
ET200002,1,5,1,434.7879639,6
ET200003,1,5,1,512.7890625,6
ET200004,1,5,1,483.7588196,6
ET200005,1,5,1,570.7701416,6
ET200006,1,5,1,631.0507813,6
ET200007,1,5,1,407.6235046,6
ET200008,1,5,1,464.8343506,6
ET200009,1,5,1,512.5834961,6
ET200010,1,5,1,541.2727661,6
ET200011,1,5,1,347.5027161,6
ET200012,1,5,1,493.247406,6
ET200013,1,5,1,501.0486145,6
ET200014,1,5,1,488.6751709,6
ET200015,1,5,1,352.5904541,6
ET200016,1,5,1,532.2651367,6
ET200018,1,5,1,370.4130554,6
ET200020,1,5,1,486.6931458,6
ET200021,1,5,1,495.7228088,6
ET200022,1,5,1,361.0447388,6
ET200023,1,5,1,508.3258667,6
ET200024,1,5,1,413.3192444,6
ET200025,1,5,1,411.8405151,6
ET200026,1,5,1,394.4864502,6
ET200027,1,5,1,497.3402405,6
ET200028,1,5,1,434.3038635,6
ET200029,1,5,1,376.8434143,6
ET200030,1,5,1,504.8904419,6
ET200031,1,5,1,478.0063782,6
ET200032,1,5,1,493.1834717,6
ET200033,1,5,1,527.7435913,6
ET200036,1,5,1,362.656189,6
ET200037,1,5,1,566.5579834,6
ET200038,1,5,1,423.414032,6
ET200039,1,5,1,361.6365662,6
ET200040,1,5,1,460.4648743,6
ET200041,1,5,1,384.3192139,6
ET200042,1,5,1,395.6898499,6
ET200043,1,5,1,491.6956787,6
ET200044,1,5,1,405.1473083,6
ET200045,1,5,1,576.0938721,6
ET200046,1,5,1,477.0966797,6
ET200047,1,5,1,481.0179749,6
ET200048,1,5,1,431.4598694,6
ET200049,1,5,1,400.7992554,6
ET200050,1,5,1,378.9414978,6
ET200051,1,5,1,398.9492798,6
ET200052,1,5,1,422.6147461,6
ET200053,1,5,1,342.8818359,6
ET200054,1,5,1,380.5702515,6
ET200055,1,5,1,505.1271973,6
ET200056,1,5,1,419.946228,6
ET200057,1,5,1,471.1113586,6
ET200058,1,5,1,233.2421265,6
ET200059,1,5,1,387.6251221,6
ET200060,1,5,1,428.8201599,6
ET200061,1,5,1,584.2781982,6
ET200063,1,5,1,492.4779053,6
ET200064,1,5,1,479.1934509,6
ET200065,1,5,1,438.2971191,6
ET200066,1,5,1,351.571228,6
ET200067,1,5,1,489.7655945,6
ET200068,1,5,1,450.9181213,6
ET200069,1,5,1,455.9755859,6
ET200070,1,5,1,463.7383728,6
ET200071,1,5,1,566.4439697,6
ET200072,1,5,1,405.8019409,6
ET200073,1,5,1,373.8780518,6
ET200074,1,5,1,354.1877441,6
ET200075,1,5,1,456.2961426,6
ET200076,1,5,1,483.2035217,6
ET200077,1,5,1,373.8530884,6
ET200078,1,5,1,430.8195496,6
ET200079,1,5,1,519.6884766,6
ET200080,1,5,1,498.075592,6
ET200081,1,5,1,446.6673584,6
ET200082,1,5,1,467.7164917,6
ET200083,1,5,1,454.7948608,6
ET200084,1,5,1,472.9111938,6
ET200085,1,5,1,465.3970947,6
ET200086,1,5,1,400.987854,6
ET200087,1,5,1,454.5609131,6
ET200088,1,5,1,370.8221436,6
ET200089,1,5,1,418.1530762,6
ET200090,1,5,1,526.1369019,6
ET200091,1,5,1,529.7271729,6
ET200092,1,5,1,504.4041748,6
ET200093,1,5,1,403.5470886,6
ET200094,1,5,1,518.6950684,6
ET200095,1,5,1,509.8115845,6
ET200096,1,5,1,315.5422668,6
ET200097,1,5,1,481.2524719,6
ET200098,1,5,1,334.403717,6
ET200099,1,5,1,559.5549316,6
ET200100,1,5,1,490.5995178,6
IN011001,2,2,0,655.7667847,7
IN011002,2,2,0,644.8307495,7
IN011003,2,2,0,663.6488647,7
IN011004,2,2,0,573.7703857,7
IN011005,2,2,0,611.4685059,7
IN011006,2,2,0,750.6051636,7
IN011007,2,2,0,608.2132568,7
IN011008,2,2,0,701.8710327,7
IN011009,2,2,0,490.2266235,7
IN011010,2,2,0,683.0579834,7
IN011011,2,2,0,562.6339722,7
IN011012,2,2,0,654.2232666,7
IN011013,2,2,0,489.4995422,7
IN011014,2,2,0,429.4797363,7
IN011015,2,2,0,553.8233643,7
IN011016,2,2,0,597.4543457,7
IN011017,2,2,0,593.3616333,7
IN011018,2,2,0,499.5539551,7
IN011019,2,2,0,591.2625122,7
IN011021,2,2,0,612.7267456,7
IN011022,2,2,0,720.0027466,7
IN011023,2,2,0,629.2550659,7
IN011024,2,2,0,665.3529053,7
IN011025,2,2,0,572.7276001,7
IN011026,2,2,0,633.5303955,7
IN011027,2,2,0,568.4875488,7
IN011028,2,2,0,694.2755127,7
IN011029,2,2,0,660.4140625,7
IN011030,2,2,0,617.4504395,7
IN011031,2,2,0,461.032135,7
IN011032,2,2,0,565.5229492,7
IN011033,2,2,0,641.4430542,7
IN011034,2,2,0,647.4428101,7
IN011035,2,2,0,619.8115845,7
IN011036,2,2,0,611.9932251,7
IN011037,2,2,0,663.0184937,7
IN011038,2,2,0,647.7268066,7
IN011039,2,2,0,696.5335693,7
IN011040,2,2,0,640.0294189,7
IN011041,2,2,0,563.0263672,7
IN011042,2,2,0,568.7748413,7
IN011043,2,2,0,582.4890747,7
IN011044,2,2,0,575.4083252,7
IN011045,2,2,0,551.4303589,7
IN011046,2,2,0,678.5368652,7
IN011047,2,2,0,648.7341919,7
IN011048,2,2,0,673.0172119,7
IN011049,2,2,0,562.9117432,7
IN011050,2,2,0,691.578125,7
IN021001,2,2,0,631.2456665,7
IN021002,2,2,0,626.3156738,7
IN021003,2,2,0,515.8139038,7
IN021004,2,2,0,603.9850464,7
IN021005,2,2,0,654.5492554,7
IN021006,2,2,0,507.5619812,7
IN021007,2,2,0,645.2866821,7
IN021008,2,2,0,643.2910156,7
IN021009,2,2,0,611.8912964,7
IN021010,2,2,0,507.3485413,7
IN021011,2,2,0,604.5963135,7
IN021012,2,2,0,418.9796143,7
IN021013,2,2,0,516.2313843,7
IN021014,2,2,0,375.0880737,7
IN021015,2,2,0,600.1707153,7
IN021016,2,2,0,458.5708313,7
IN021017,2,2,0,606.8951416,7
IN021018,2,2,0,503.3138733,7
IN021019,2,2,0,700.7108154,7
IN021020,2,2,0,685.2115479,7
IN021021,2,2,0,667.2505493,7
IN021022,2,2,0,711.0343018,7
IN021023,2,2,0,549.3563232,7
IN021024,2,2,0,480.9473572,7
IN021025,2,2,0,547.0950317,7
IN021026,2,2,0,555.4326172,7
IN021027,2,2,0,704.895752,7
IN021028,2,2,0,679.5123901,7
IN021029,2,2,0,580.5609131,7
IN021030,2,2,0,486.8723145,7
IN021031,2,2,0,629.460083,7
IN021032,2,2,0,504.585907,7
IN021033,2,2,0,560.0665283,7
IN021035,2,2,0,477.8338623,7
IN021036,2,2,0,577.3971558,7
IN021037,2,2,0,476.5429993,7
IN021038,2,2,0,605.1809082,7
IN021039,2,2,0,624.3620605,7
IN021040,2,2,0,697.6033325,7
IN021042,2,2,0,430.7760925,7
IN021043,2,2,0,686.774231,7
IN021044,2,2,0,364.5430908,7
IN021046,2,2,0,556.3363647,7
IN021047,2,2,0,636.1132202,7
IN021048,2,2,0,498.6117554,7
IN021049,2,2,0,565.6519775,7
IN021050,2,2,0,586.0646362,7
IN031002,2,2,0,553.2821045,7
IN031003,2,2,0,533.079834,7
IN031004,2,2,0,601.0571289,7
IN031005,2,2,0,422.4493103,7
IN031006,2,2,0,463.4356689,7
IN031007,2,2,0,658.9558105,7
IN031009,2,2,0,432.0049744,7
IN031010,2,2,0,689.0182495,7
IN031011,2,2,0,515.3986206,7
IN031012,2,2,0,520.9389648,7
IN031013,2,2,0,676.3348389,7
IN031014,2,2,0,530.5244141,7
IN031015,2,2,0,465.2632446,7
IN031016,2,2,0,456.0738831,7
IN031017,2,2,0,658.3470459,7
IN031018,2,2,0,639.5187378,7
IN031019,2,2,0,646.9117432,7
IN031020,2,2,0,562.0543823,7
IN031021,2,2,0,352.7323303,7
IN031022,2,2,0,422.7711182,7
IN031023,2,2,0,505.8902893,7
IN031024,2,2,0,478.5214539,7
IN031025,2,2,0,463.0724182,7
IN031026,2,2,0,399.5169067,7
IN031027,2,2,0,466.3505554,7
IN031029,2,2,0,376.3918152,7
IN031030,2,2,0,459.2502747,7
IN031031,2,2,0,510.5892334,7
IN031033,2,2,0,572.6844482,7
IN031034,2,2,0,617.543396,7
IN031035,2,2,0,459.427948,7
IN031036,2,2,0,545.9493408,7
IN031038,2,2,0,512.0255737,7
IN031039,2,2,0,540.1316528,7
IN031040,2,2,0,596.5025024,7
IN031041,2,2,0,518.6135864,7
IN031042,2,2,0,502.1180115,7
IN031043,2,2,0,495.5550842,7
IN031047,2,2,0,547.0482788,7
IN031048,2,2,0,423.6039124,7
IN031049,2,2,0,470.6933594,7
IN031050,2,2,0,480.9530334,7
IN041001,2,2,0,487.1460266,7
IN041002,2,2,0,528.824585,7
IN041003,2,2,0,659.8689575,7
IN041004,2,2,0,554.8118896,7
IN041005,2,2,0,695.1835327,7
IN041006,2,2,0,641.7919922,7
IN041007,2,2,0,489.3233032,7
IN041009,2,2,0,551.7237549,7
IN041010,2,2,0,611.2290649,7
IN041011,2,2,0,525.8467407,7
IN041012,2,2,0,573.0257568,7
IN041013,2,2,0,692.6669922,7
IN041014,2,2,0,540.6340942,7
IN041015,2,2,0,542.4437256,7
IN041016,2,2,0,491.001709,7
IN041017,2,2,0,465.9090576,7
IN041018,2,2,0,508.0361328,7
IN041019,2,2,0,499.3105774,7
IN041020,2,2,0,601.4557495,7
IN041021,2,2,0,528.1743164,7
IN041022,2,2,0,456.6177063,7
IN041023,2,2,0,536.623291,7
IN041024,2,2,0,588.8668213,7
IN041025,2,2,0,420.9255981,7
IN041026,2,2,0,432.4815369,7
